SSSX00661,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=5a4e7375-ff90-ef11-8a69-00224857bbb8
SSSL06272,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=d225783a-fc90-ef11-8a6a-0022485989e1
SSSL06271,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=a0c2ad05-fc90-ef11-8a69-6045bd1beca2
SSSL06270,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=3b4ba7db-fb90-ef11-8a6a-000d3ac7adf0
SSSL06269,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c58e5f77-fb90-ef11-8a6a-000d3ac73eea
SSSL06268,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c0248974-f790-ef11-8a6a-6045bd207c20
SSSL06267,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=5fdc2f42-f790-ef11-8a6a-000d3ac73eea
SSSL06266,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c9d7de25-f690-ef11-8a6a-000d3ac7adf0
SSSL06265,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=e7ba8071-f590-ef11-8a6a-000d3ac73eea
ALDL00238,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=9d556521-d690-ef11-8a6a-0022485989e1
ALDL00237,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=b819d21a-d690-ef11-8a6a-0022485989e1
SSDL01796,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=494e312b-d590-ef11-8a6a-000d3ac73eea
SSDL01795,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=08782f1a-d590-ef11-8a6a-0022485989e1
ALPDL00061,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=faeb0308-d590-ef11-8a6a-0022485989e1
ALPDL00060,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=cceb0308-d590-ef11-8a6a-0022485989e1
ALPSL00221,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=29d0b2ef-d490-ef11-8a6a-0022485989e1
SSDL01794,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ca05e86b-4c90-ef11-8a6a-002248566ccc
ALSL01152,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=f6e3da5f-4c90-ef11-8a6a-002248566ccc
ALSL01151,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=90e3da5f-4c90-ef11-8a6a-002248566ccc
SSSL06264,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=7136e353-4c90-ef11-8a6a-002248566ccc
SSSL06263,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=2b36e353-4c90-ef11-8a6a-002248566ccc
SSDL01793,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1fd9d9d4-1f8d-ef11-8a6a-000d3ac73eea
SSDL01792,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=16d9d9d4-1f8d-ef11-8a6a-000d3ac73eea
SSDL01791,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=01d9d9d4-1f8d-ef11-8a6a-000d3ac73eea
SPSL00715,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1eafb05e-1b8d-ef11-8a6a-000d3ac73eea
SSDL01790,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=61160bb5-108d-ef11-8a6a-000d3ac7adf0
APDL01044,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=8ef24cfc-0e8d-ef11-ac20-000d3aa36712
ALSL01150,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ac82641d-0d8d-ef11-8a6a-000d3ac73eea
SSDX00039,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=3fb1cd6e-8e8b-ef11-8a6a-000d3ac73eea
SSDX00038,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=30b1cd6e-8e8b-ef11-8a6a-000d3ac73eea
SSDX00037,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=07b1cd6e-8e8b-ef11-8a6a-000d3ac73eea
SSDX00036,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=373caf68-8e8b-ef11-8a6a-000d3ac73eea
SSDL01788,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=59ef5237-c28a-ef11-ac20-6045bd209be1
SSDL01787,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=5c435831-c28a-ef11-ac20-6045bd209be1
APDL01043,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=0405ae42-c08a-ef11-8a6a-0022485989e1
APDL01042,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=bc04ae42-c08a-ef11-8a6a-0022485989e1
SLSL00370,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=821dfc5c-ad8a-ef11-8a6a-002248566ccc
SSDX00035,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=eb66599a-ac8a-ef11-ac20-6045bd209be1
SLSL00369,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=bf7754c4-f389-ef11-8a6a-0022485989e1
SLSL00368,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1d355cbe-f389-ef11-8a6a-0022485989e1
AP2SDM00029,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=569cb9ea-d189-ef11-8a69-00224857bbb8
SPSL00714,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=24501bb1-9087-ef11-ac21-002248566ccc
SSDX00034,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=66176ea1-6887-ef11-ac21-002248566ccc
SSDL01786,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=2eb95f59-6887-ef11-ac21-6045bd207c20
SSSL06258,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=05f6d28b-c886-ef11-ac21-0022485989e1
SSSL06257,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ef00327f-c886-ef11-ac21-0022485989e1
SSSL06256,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=40cff06c-c886-ef11-ac21-0022485989e1
SSSL06255,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=66faf160-c886-ef11-ac21-0022485989e1
SSSL06254,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=0127d454-c886-ef11-ac21-0022485989e1
SSSL06253,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=10e64e36-c886-ef11-ac21-0022485989e1
SSSL06252,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=5ca73124-c886-ef11-ac21-0022485989e1
SSSL06251,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=bde62618-c886-ef11-ac21-0022485989e1
SSSL06250,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=63a90906-c886-ef11-ac21-0022485989e1
SSSL06249,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=7439cff9-c786-ef11-ac21-0022485989e1
ALSL01149,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ee55b7e1-c786-ef11-ac21-0022485989e1
ALSL01148,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ed6cc4d5-c786-ef11-ac21-0022485989e1
ALSL01147,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=6d10d5bd-c786-ef11-ac21-0022485989e1
ALSL01146,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=d8ffceb1-c786-ef11-ac21-0022485989e1
ALSL01145,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=035599a5-c786-ef11-ac21-0022485989e1
ALPSL00216,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=3772818d-c786-ef11-ac21-0022485989e1
ALPSL00215,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=61f7877b-c786-ef11-ac21-0022485989e1
ALPSL00214,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=61778d6f-c786-ef11-ac21-0022485989e1
ALPSL00213,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=06b78263-c786-ef11-ac21-0022485989e1
ALPSL00212,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c4152c51-c786-ef11-ac21-0022485989e1
ASSL00573,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=38f84ea1-ae86-ef11-ac21-0022485989e1
ICS10004,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=daec77b4-1c85-ef11-ac20-00224857bbb8
SPSL00713,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=50b96e2c-8184-ef11-ac20-0022485725fb
SSSL06248,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1fa7de20-1582-ef11-ac21-0022485807ba
SSSL06247,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=f6a6de20-1582-ef11-ac21-0022485807ba
SSSL06246,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=d6a6de20-1582-ef11-ac21-0022485807ba
SSSL06245,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c6a6de20-1582-ef11-ac21-0022485807ba
SSSL06244,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c1139a1a-1582-ef11-ac21-0022485807ba
ALSL01143,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=a85028dc-1382-ef11-ac21-6045bd1e0b91
ALSL01142,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=8c5028dc-1382-ef11-ac21-6045bd1e0b91
ALSL01141,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=785028dc-1382-ef11-ac21-6045bd1e0b91
ALSL01140,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=497726d6-1382-ef11-ac21-6045bd1e0b91
ALSL01139,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=157726d6-1382-ef11-ac21-6045bd1e0b91
SSDL01785,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=20a3c30a-7980-ef11-ac21-6045bd207c20
ALSL01144,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=4f989608-7880-ef11-ac21-0022485807ba
APSX00321,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=7b8f2b47-107f-ef11-ac21-6045bd1e0b91
APSL02679,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=2c27b3ca-ec7e-ef11-ac21-0022485989e1
SSDL01784,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=77be8f0b-ce7e-ef11-ac21-6045bd1ece65
ALPSL00211,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=2c81a82e-9d7c-ef11-ac20-002248566ccc
ALPSL00210,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ed80a82e-9d7c-ef11-ac20-002248566ccc
NPWSX00032,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=19f99881-ff7a-ef11-ac20-6045bd214993
NPWSX00031,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=486c127a-ff7a-ef11-ac20-6045bd214993
SSSL06243,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=916a1b94-f67a-ef11-ac20-6045bd207c20
SSSX00659,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=36af86ba-517a-ef11-ac20-002248569c53
SSSL06242,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=3d41ca98-507a-ef11-ac20-002248569c53
APSL02678,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ec40ba08-507a-ef11-ac20-6045bd1e0b91
ALSL01138,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=335b06da-4e7a-ef11-ac20-0022485989e1
ALPSL00209,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=933e16bf-4d7a-ef11-ac20-0022485807ba
SLSX00048,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1c28ccf9-437a-ef11-ac20-002248566ccc
SLSX00047,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=0328ccf9-437a-ef11-ac20-002248566ccc
SLSX00046,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=52e5d3f3-437a-ef11-ac20-002248566ccc
APSL02677,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=f9935f05-387a-ef11-ac20-6045bd1ece65
NPSL00152,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=1bc1a205-167a-ef11-ac20-0022485989e1
NPSL00151,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=6420a2f3-157a-ef11-ac20-0022485989e1
AP2SL00251,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=09bc7de1-157a-ef11-ac20-0022485989e1
AP2SL00250,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c7678bcf-157a-ef11-ac20-0022485989e1
APSL02676,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=a3939a34-057a-ef11-ac20-00224858e009
APSL02675,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=20a9c02c-057a-ef11-ac20-00224858e009
APSL02674,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=07a9c02c-057a-ef11-ac20-00224858e009
APSL02673,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=e0a8c02c-057a-ef11-ac20-00224858e009
SSDL01783,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=b6e1742a-8679-ef11-ac20-0022485807ba
SSDL01782,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=7ae1742a-8679-ef11-ac20-0022485807ba
MSSL00114,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=ff9c7978-7879-ef11-ac20-002248566ccc
APSL02672,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=2d0c49de-2277-ef11-a670-6045bd1ece65
ALSL01137,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=5de705cc-2077-ef11-a670-002248569c53
MSSL00113,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=c2dd4cea-1f77-ef11-a670-0022485989e1
SSSL06241,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=019278db-1e77-ef11-a670-0022485989e1
ALSL01136,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=25fc4d2b-1177-ef11-a670-0022485989e1
APDL01041,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=499d904d-0b77-ef11-a670-6045bd1ece65
SSSL06239,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=4c78a9e7-0a77-ef11-a670-6045bd1e0b91
ALPSL00208,https://kohyoung.crm5.dynamics.com/main.aspx?appid=ad028f5a-570f-ea11-a811-000d3a085914&pagetype=entityrecord&etn=new_machinehistory&id=8116ce4d-0a77-ef11-a670-00224858e009
